WAVELENGTH	NORM_INTENSITY
394.9472126	0.001755046
395.0600507	0.001779119
395.172888	0.001187376
395.2857246	0.002006244
395.3985603	0.002407862
395.5113953	0.002318547
395.6242295	0.001755046
395.737063	0.001069369
395.8498957	5.63E-04
395.9627276	0.002716011
396.0755588	0.00294714
396.1883893	0.002034637
396.301219	6.20E-04
396.414048	0.001864298
396.5268763	0.004536615
396.6397038	0.002432101
396.7525306	0.001499595
396.8653567	0.002148191
396.9781821	0.001471203
397.0910068	0.001353263
397.2038307	0.001868567
397.316654	0.002971512
397.4294766	7.90E-04
397.5422985	8.99E-04
397.6551197	0.001613133
397.7679402	0.001921083
397.8807601	0.002180787
397.9935792	0.001239708
398.1063977	6.76E-04
398.2192156	0.001353263
398.3320328	0.001556364
398.4448493	0.001495226
398.5576652	0.001783422
398.6704804	0.002091422
398.783295	1.94E-04
398.896109	0.002630833
399.0089223	5.35E-04
399.121735	0.002971512
399.2345471	0.001499595
399.3473585	0.001835905
399.4601694	0.001783422
399.5729796	0.001097762
399.6857892	0.004309557
399.7985983	0.003567709
399.9114067	0.002180787
400.0242145	0.001580387
400.1370218	0.00263492
400.2498284	0.003028298
400.3626345	0.002805227
400.47544	0.003141852
400.588245	0.002549776
400.7010493	0.001807512
400.8138532	0.002294324
400.9266564	0.002403709
401.0394591	0.002180787
401.1522613	0.002346923
401.2650629	0.001641509
401.377864	0.003113476
401.4906645	0.002493007
401.6034645	0.002148191
401.716264	0.00220918
401.8290629	0.002375316
401.9418614	9.32E-04
402.0546593	0.001381655
402.1674567	0.003741886
402.2802536	0.003681279
402.3930501	0.002265948
402.505846	0.002176584
402.6186414	0.003855407
402.7314364	0.003397369
402.8442308	0.004593384
402.9570248	0.002574048
403.0698183	0.004650153
403.1826114	0.001949459
403.295404	0.004792066
403.4081961	0.005157566
403.5209877	0.001840191
403.633779	0.003965173
403.7465697	0.003003909
403.8593601	0.002488887
403.9721499	0.003458042
404.0849394	0.003596101
404.1977284	0.002805227
404.310517	8.42E-04
404.4233052	0.002010497
404.536093	0.002318547
404.6488803	0.00308907
404.7616673	0.001239708
404.8744538	0.003543204
404.98724	0.004021958
405.1000258	0.001925336
405.2128111	6.44E-04
405.3255961	0.002549776
405.4383807	0.003681279
405.5511649	0.002861995
405.6639488	0.003028298
405.7767323	0.004139251
405.8895154	0.00277278
406.0022982	0.004082482
406.1150806	0.001921083
406.2278627	0.003599972
406.3406444	0.002488887
406.4534258	0.004423078
406.5662068	0.005185959
406.6789876	0.005388113
406.791768	0.003028298
406.904548	0.002720082
407.0173278	0.003738048
407.1301072	0.003032302
407.2428863	0.001921083
407.3556652	0.004735297
407.4684437	9.56E-04
407.5812219	0.00357158
407.6939998	0.003766441
407.8067775	0.00263492
407.9195549	0.004021958
408.032332	0.002322717
408.1451088	0.003681279
408.2578853	0.005161055
408.3706616	0.003170244
408.4834376	0.00308907
408.5962134	0.003113476
408.7089889	0.003514811
408.8217642	0.003368977
408.9345392	0.004025713
409.047314	0.002233369
409.1600885	0.00325936
409.2728628	0.003198637
409.3856369	0.004196019
409.4984108	0.004646547
409.6111845	0.00445147
409.7239579	0.004760102
409.8367311	0.003287753
409.9495042	0.003851619
410.062277	0.00325936
410.1750497	0.003368977
410.2878221	0.003543204
410.4005944	0.003170244
410.5133665	0.003968944
410.6261384	0.003340584
410.7389101	0.004110858
410.8516817	0.003794834
410.9644531	0.003855407
411.0772244	0.002432101
411.1899955	0.003883799
411.3027664	0.002375316
411.4155372	0.003401273
411.5283079	0.004249083
411.6410784	0.004252788
411.7538488	0.003113476
411.8666191	0.004479846
411.9793892	0.003624494
412.0921592	0.004905604
412.2049291	0.003965173
412.3176989	0.00445147
412.4304686	0.003255422
412.5432382	0.004167627
412.6560077	0.004021958
412.7687771	0.004423078
412.8815464	0.003908404
412.9943157	0.003032302
413.1070848	0.004192298
413.2198539	0.003344521
413.3326229	0.004135512
413.4453918	0.005473274
413.5581607	0.003681279
413.6709296	0.003685117
413.7836983	0.004021958
413.8964671	0.003656725
414.0092357	0.003397369
414.1220044	0.002464631
414.234773	0.005498261
414.3475416	0.004536615
414.4603101	0.004873672
414.5730786	0.004536615
414.6858472	0.003738048
414.7986157	0.004678529
414.9113841	0.004192298
415.0241526	0.002861995
415.1369211	0.003596101
415.2496896	0.004990748
415.3624581	0.004447815
415.4752266	0.004877211
415.5879952	0.00422069
415.7007637	0.003741886
415.8135323	0.004419423
415.9263009	0.004082482
416.0390696	0.004646547
416.1518383	0.004423078
416.264607	0.004930441
416.3773758	0.005104286
416.4901447	0.005924102
416.6029136	0.00325936
416.7156825	0.00305669
416.8284515	0.005558419
416.9412206	0.00572537
417.0539898	0.005047517
417.1667591	0.005157566
417.2795284	0.001783422
417.3922979	0.00467494
417.5050674	0.004025713
417.617837	0.00351094
417.7306067	0.004252788
417.8433766	0.00467494
417.9561465	0.003628348
418.0689166	0.00277278
418.1816868	0.00325936
418.2944571	0.004021958
418.4072275	0.003741886
418.5199981	0.004731709
418.6327688	0.00325936
418.7455396	0.003823226
418.8583106	0.004990748
418.9710818	0.005384691
419.0838531	0.004252788
419.1966245	0.006491922
419.3093962	0.00308907
419.4221679	0.004703333
419.5349399	0.00493398
419.6477121	0.004249083
419.7604844	0.005331361
419.8732569	0.004050351
419.9860296	0.005047517
420.0988025	0.004078744
420.2115756	0.00357158
420.3243489	0.004958834
420.4371224	0.00445147
420.5498962	0.005044012
420.6626701	0.00507591
420.7754443	0.005072404
420.8882187	0.004678529
421.0009933	0.005498261
421.1137682	0.003855407
421.2265433	0.006406744
421.3393186	0.005416506
421.4520942	0.003028298
421.56487	0.005388113
421.6776461	0.005356298
421.7904225	0.004990748
421.9031991	0.00572537
422.015976	0.005643564
422.1287532	0.005498261
422.2415307	0.003968944
422.3543084	0.004249083
422.4670865	0.004706921
422.5798648	0.005640208
422.6926434	0.005189431
422.8054223	0.005498261
422.9182015	0.004423078
423.0309811	0.004419423
423.1437609	0.005161055
423.2565411	0.006917762
423.3693216	0.00445147
423.4821024	0.006491922
423.5948836	0.005530043
423.7076651	0.004305869
423.8204469	0.005274592
423.9332291	0.005214351
424.0460116	0.005530043
424.1587945	0.006179619
424.2715778	0.005473274
424.3843614	0.007116495
424.4971453	0.005586795
424.6099297	0.007485566
424.7227144	0.00612609
